SPACECRAFT DATE/TIME ,   adcs_main ADRW1MTRT,   adcs_main ADRW2MTRT,   adcs_main ADRW3MTRT,   adcs_main ADRW4MTRT
        UTC          ,                     C,                     C,                     C,                     C
  04/29/13 04:19:01.0,   3.0800078172267E+01,   1.6897116517576E+02,   3.8117115820398E+01,   3.5396461477820E+01
  04/29/13 04:24:01.0,   3.0638755128818E+01,   1.6905674172644E+02,   3.8059074570795E+01,   3.5340125573359E+01
  04/29/13 04:29:01.0,   3.0559366657737E+01,   1.6901124496875E+02,   3.7949815303889E+01,   3.5267380386047E+01
  04/29/13 04:34:01.0,   3.0467353302678E+01,   1.6905674172644E+02,   3.7893265801553E+01,   3.5226157989897E+01
  04/29/13 04:39:01.0,   3.0403921259310E+01,   1.6907155462429E+02,   3.7822172014351E+01,   3.5177354783676E+01
  04/29/13 04:44:01.0,   3.0296078425261E+01,   1.6907631591289E+02,   3.7771980077927E+01,   3.5129758939898E+01
  04/29/13 04:49:01.0,   3.0207551653543E+01,   1.6903134818727E+02,   3.7679427138457E+01,   3.5111394128117E+01
  04/29/13 04:54:01.0,   3.0110669132541E+01,   1.6917418684512E+02,   3.7618213751056E+01,   3.5033432089318E+01
  04/29/13 04:59:01.0,   3.0020138766750E+01,   1.6911176106132E+02,   3.7567117392086E+01,   3.5015449100096E+01
  04/29/13 05:04:01.0,   2.9959594451551E+01,   1.6895899410550E+02,   3.7523653122888E+01,   3.4887547004407E+01
  04/29/13 05:09:01.0,   2.9879666028201E+01,   1.6907168126832E+02,   3.7430575505522E+01,   3.4862644151104E+01
  04/29/13 05:14:01.0,   2.9828552272607E+01,   1.6907631591289E+02,   3.7378942604459E+01,   3.4808807891571E+01
  04/29/13 05:19:01.0,   2.9759755899837E+01,   1.6899114175024E+02,   3.7279002090833E+01,   3.4796760893985E+01
  04/29/13 05:24:01.0,   2.9680495538799E+01,   1.6901771666484E+02,   3.7234334684169E+01,   3.4788395237250E+01
  04/29/13 05:29:01.0,   2.9628195446952E+01,   1.6893095873873E+02,   3.7169919578217E+01,   3.4694973781058E+01
  04/29/13 05:34:01.0,   2.9535387123857E+01,   1.6901759335355E+02,   3.7134047859357E+01,   3.4671833641970E+01
  04/29/13 05:39:01.0,   2.9467504970441E+01,   1.6895093531321E+02,   3.7085119509207E+01,   3.4632141606719E+01
  04/29/13 05:44:01.0,   2.9489872518966E+01,   1.6897844498065E+02,   3.7013192609846E+01,   3.4604828707850E+01
  04/29/13 05:49:01.0,   2.9417850009111E+01,   1.6895093531321E+02,   3.6976149285623E+01,   3.4506549541653E+01
  04/29/13 05:54:01.0,   2.9347715691169E+01,   1.6895887079421E+02,   3.6957179474423E+01,   3.4502915945736E+01
  04/29/13 05:59:01.0,   2.9327337848135E+01,   1.6901124496875E+02,   3.6849100723465E+01,   3.4464680052450E+01
  04/29/13 06:04:01.0,   2.9245383605306E+01,   1.6893941991905E+02,   3.6801087332936E+01,   3.4473800754716E+01
  04/29/13 06:09:01.0,   2.9184341845733E+01,   1.6901124496875E+02,   3.6758384864841E+01,   3.4348140685320E+01
  04/29/13 06:14:01.0,   2.9145946828105E+01,   1.6907631591289E+02,   3.6748105122905E+01,   3.4337047262521E+01
  04/29/13 06:19:01.0,   2.9105574998113E+01,   1.6893095873873E+02,   3.6682810658167E+01,   3.4369039351386E+01
  04/29/13 06:24:01.0,   2.9063600373805E+01,   1.6909589009934E+02,   3.6612751437078E+01,   3.4331246568093E+01
  04/29/13 06:29:01.0,   2.9018083155353E+01,   1.6903134818727E+02,   3.6592165092035E+01,   3.4282421733161E+01
  04/29/13 06:34:01.0,   2.8969897244673E+01,   1.6897844498065E+02,   3.6536303750727E+01,   3.4258540066895E+01
  04/29/13 06:39:01.0,   2.8956858768568E+01,   1.6905145140578E+02,   3.6486456402338E+01,   3.4213756788268E+01
