SPACECRAFT DATE/TIME ,   adcs_main ADRW1TRQF,   adcs_main ADRW2TRQF,   adcs_main ADRW3TRQF,   adcs_main ADRW4TRQF
        UTC          ,                    DN,                    DN,                    DN,                    DN
  05/05/13 19:25:00.0,   1.0681414355834E-02,   0.0000000000000E+00,  -1.0495246077577E-02,   3.7117334237943E-03
  05/05/13 19:30:00.0,   1.0703866370022E-02,   0.0000000000000E+00,  -1.0529038961977E-02,   3.7079007597640E-03
  05/05/13 19:35:00.0,   1.0724519689878E-02,   0.0000000000000E+00,  -1.0527008213103E-02,   3.7413718334089E-03
  05/05/13 19:40:00.0,   1.0733772534877E-02,   0.0000000000000E+00,  -1.0559239424765E-02,   3.7350037600845E-03
  05/05/13 19:45:00.0,   1.0751229710877E-02,   0.0000000000000E+00,  -1.0553425488373E-02,   3.7117341222862E-03
  05/05/13 19:50:00.0,   1.0791353415698E-02,   0.0000000000000E+00,  -1.0598925873637E-02,   3.7428810028359E-03
  05/05/13 19:55:00.0,   1.0788705543076E-02,   0.0000000000000E+00,  -1.0590373979587E-02,   3.7260067673694E-03
  05/05/13 20:00:00.0,   1.0806552274153E-02,   0.0000000000000E+00,  -1.0611115698703E-02,   3.7228771252558E-03
  05/05/13 20:05:00.0,   1.0823183000470E-02,   0.0000000000000E+00,  -1.0618259939246E-02,   3.7225661859012E-03
  05/05/13 20:10:00.0,   1.0832329686636E-02,   0.0000000000000E+00,  -1.0639024874530E-02,   3.7256281297558E-03
  05/05/13 20:15:00.0,   1.0855390618627E-02,   0.0000000000000E+00,  -1.0649580006989E-02,   3.7252503530815E-03
  05/05/13 20:20:00.0,   1.0869368817657E-02,   0.0000000000000E+00,  -1.0666954237968E-02,   3.7254960625432E-03
  05/05/13 20:25:00.0,   1.0879542041374E-02,   0.0000000000000E+00,  -1.0680230015791E-02,   3.7272429326549E-03
  05/05/13 20:30:00.0,   1.0899029974826E-02,   0.0000000000000E+00,  -1.0693997680210E-02,   3.7263631937094E-03
  05/05/13 20:35:00.0,   1.0910814532485E-02,   0.0000000000000E+00,  -1.0713948080173E-02,   3.7288058680506E-03
  05/05/13 20:40:00.0,   1.0926370532849E-02,   0.0000000000000E+00,  -1.0723215074111E-02,   3.7256518426614E-03
  05/05/13 20:45:00.0,   1.0942193560111E-02,   0.0000000000000E+00,  -1.0738169272932E-02,   3.7279326874667E-03
  05/05/13 20:50:00.0,   1.0960105108097E-02,   0.0000000000000E+00,  -1.0752458334900E-02,   3.7281131197233E-03
  05/05/13 20:55:00.0,   1.0971393093075E-02,   0.0000000000000E+00,  -1.0765654721150E-02,   3.7281625156634E-03
  05/05/13 21:00:00.0,   1.0988896200433E-02,   0.0000000000000E+00,  -1.0784736415371E-02,   3.7316028494388E-03
  05/05/13 21:05:00.0,   1.1003044744333E-02,   0.0000000000000E+00,  -1.0798125384519E-02,   3.7324079133284E-03
  05/05/13 21:10:00.0,   1.1019443400586E-02,   0.0000000000000E+00,  -1.0812711519882E-02,   3.7337072157802E-03
  05/05/13 21:15:00.0,   1.1034367486643E-02,   0.0000000000000E+00,  -1.0829444568700E-02,   3.7368868525403E-03
  05/05/13 21:20:00.0,   1.1052588676102E-02,   0.0000000000000E+00,  -1.0839702840894E-02,   3.7289857922588E-03
  05/05/13 21:25:00.0,   1.1065997036272E-02,   0.0000000000000E+00,  -1.0853825602680E-02,   3.7309173188221E-03
  05/05/13 21:30:00.0,   1.1081382166594E-02,   0.0000000000000E+00,  -1.0871990560554E-02,   3.7316011264920E-03
  05/05/13 21:35:00.0,   1.1096106364559E-02,   0.0000000000000E+00,  -1.0880450479304E-02,   3.7350930297413E-03
  05/05/13 21:40:00.0,   1.1113411340958E-02,   0.0000000000000E+00,  -1.0895938875201E-02,   3.7337072098102E-03
  05/05/13 21:45:00.0,   1.1128324537705E-02,   0.0000000000000E+00,  -1.0908193145998E-02,   3.7350968326418E-03
  05/05/13 21:50:00.0,   1.1141576990485E-02,   0.0000000000000E+00,  -1.0926945554093E-02,   3.7350889586378E-03
  05/05/13 21:55:00.0,   1.1153252182626E-02,   0.0000000000000E+00,  -1.0936491264913E-02,   3.7355064414442E-03
  05/05/13 22:00:00.0,   1.1171176843345E-02,   0.0000000000000E+00,  -1.0953056602739E-02,   3.7411715020426E-03
  05/05/13 22:05:00.0,   1.1190961879224E-02,   0.0000000000000E+00,  -1.0967251008902E-02,   3.7368831153099E-03
  05/05/13 22:10:00.0,   1.1202907786728E-02,   0.0000000000000E+00,  -1.0989019408440E-02,   3.7363923321932E-03
  05/05/13 22:15:00.0,   1.1223173198792E-02,   0.0000000000000E+00,  -1.0995885285621E-02,   3.7368783751168E-03
  05/05/13 22:20:00.0,   1.1234066053294E-02,   0.0000000000000E+00,  -1.1007227888331E-02,   3.7411967816297E-03
  05/05/13 22:25:00.0,   1.1247856052298E-02,   0.0000000000000E+00,  -1.1024664621800E-02,   3.7410179900594E-03
  05/05/13 22:30:00.0,   1.1261111730710E-02,   0.0000000000000E+00,  -1.1039506178349E-02,   3.7412030796986E-03
  05/05/13 22:35:00.0,   1.1275073298468E-02,   0.0000000000000E+00,  -1.1053152048053E-02,   3.7431484148002E-03
  05/05/13 22:40:00.0,   1.1466914047606E-02,   0.0000000000000E+00,  -1.0940693844205E-02,   3.8169356874931E-03
  05/05/13 22:45:00.0,   1.1988190862422E-02,   0.0000000000000E+00,  -1.0844582094787E-02,   4.3927777128724E-03
  05/05/13 22:50:00.0,   1.2503511947580E-02,   0.0000000000000E+00,  -1.0754203447141E-02,   5.0228510401212E-03
  05/05/13 22:55:00.0,   1.2980131971601E-02,   0.0000000000000E+00,  -1.0658187767197E-02,   5.6523928345230E-03
  05/05/13 23:00:00.0,   1.3430098863319E-02,   0.0000000000000E+00,  -1.0557897714898E-02,   6.2809883966111E-03
  05/05/13 23:05:00.0,   1.3800330364551E-02,   0.0000000000000E+00,  -1.0504612054389E-02,   6.8992588143700E-03
