SPACECRAFT DATE/TIME ,   adcs_main ADRW1MTRT,   adcs_main ADRW2MTRT,   adcs_main ADRW3MTRT,   adcs_main ADRW4MTRT
        UTC          ,                     C,                     C,                     C,                     C
  09/14/12 03:49:24.0,   3.1457562922865E+01,   1.6923290940447E+02,   2.0182722045475E+01,   2.2044364540037E+01
  09/14/12 03:54:24.0,   3.1423609973459E+01,   1.6925248359091E+02,   2.0152598239641E+01,   2.2021010889924E+01
  09/14/12 03:59:24.0,   3.1423151374761E+01,   1.6925248359091E+02,   2.0171235819714E+01,   2.1996161471806E+01
  09/14/12 04:04:24.0,   3.1435397875969E+01,   1.6925248359091E+02,   2.0149641635612E+01,   2.2000606416067E+01
  09/14/12 04:09:24.0,   3.1431736262176E+01,   1.6925248359091E+02,   2.0128120310372E+01,   2.1981988072078E+01
  09/14/12 04:14:24.0,   3.1423609983830E+01,   1.6923238037240E+02,   2.0149683516429E+01,   2.1977324392674E+01
  09/14/12 04:19:24.0,   3.1388735578150E+01,   1.6925248359091E+02,   2.0108070546430E+01,   2.2010348442906E+01
  09/14/12 04:24:24.0,   3.1379435246947E+01,   1.6925248359091E+02,   2.0105433761019E+01,   2.1933620707336E+01
  09/14/12 04:29:24.0,   3.1345723376298E+01,   1.6925248359091E+02,   2.0113806785136E+01,   2.1973473316740E+01
  09/14/12 04:34:24.0,   3.1397111898805E+01,   1.6925248359091E+02,   2.0078900017334E+01,   2.1959846097127E+01
  09/14/12 04:39:24.0,   3.1414547759637E+01,   1.6925248359091E+02,   2.0062083688395E+01,   2.1902568200889E+01
  09/14/12 04:44:24.0,   3.1373549433626E+01,   1.6925248359091E+02,   2.0052321442173E+01,   2.1907403753226E+01
  09/14/12 04:49:24.0,   3.1405941316838E+01,   1.6921345852931E+02,   1.9984455637968E+01,   2.1882709714367E+01
  09/14/12 04:54:24.0,   3.1352940161808E+01,   1.6925248359091E+02,   2.0011014486135E+01,   2.1892829781018E+01
  09/14/12 04:59:24.0,   3.1374398117847E+01,   1.6923290940447E+02,   2.0036221333769E+01,   2.1877034658744E+01
  09/14/12 05:04:24.0,   3.1382388557233E+01,   1.6925248359091E+02,   2.0008023006193E+01,   2.1872439314533E+01
  09/14/12 05:09:24.0,   3.1397327643961E+01,   1.6925248359091E+02,   1.9998866291103E+01,   2.1885532244574E+01
  09/14/12 05:14:24.0,   3.1344114356909E+01,   1.6925248359091E+02,   1.9984424584538E+01,   2.1866612497937E+01
  09/14/12 05:19:24.0,   3.1345730564791E+01,   1.6925248359091E+02,   1.9995981667652E+01,   2.1868520715508E+01
  09/14/12 05:24:24.0,   3.1326430375733E+01,   1.6923238037240E+02,   1.9972598783810E+01,   2.1863692285875E+01
  09/14/12 05:29:24.0,   3.1383010372209E+01,   1.6925248359091E+02,   2.0033383313799E+01,   2.1891208308167E+01
  09/14/12 05:34:24.0,   3.1338207905950E+01,   1.6925248359091E+02,   1.9975564979201E+01,   2.1819974462006E+01
  09/14/12 05:39:24.0,   3.1348598884734E+01,   1.6925248359091E+02,   1.9984500956077E+01,   2.1874203669499E+01
  09/14/12 05:44:24.0,   3.1376496786832E+01,   1.6925248359091E+02,   1.9972610520455E+01,   2.1884086062763E+01
