SPACECRAFT DATE/TIME ,   adcs_main ADRW1TRQF,   adcs_main ADRW2TRQF,   adcs_main ADRW3TRQF,   adcs_main ADRW4TRQF
        UTC          ,                    DN,                    DN,                    DN,                    DN
  08/29/12 06:01:04.0,   5.6622141334963E-03,   0.0000000000000E+00,  -4.7959798309756E-03,   3.0396280222033E-03
  08/29/12 06:06:04.0,   5.6709280061359E-03,   0.0000000000000E+00,  -4.8048638335958E-03,   3.0378289835377E-03
  08/29/12 06:11:04.0,   5.6860974842781E-03,   0.0000000000000E+00,  -4.8198634636049E-03,   3.0368722448322E-03
  08/29/12 06:16:04.0,   5.6963758543134E-03,   0.0000000000000E+00,  -4.8331457844658E-03,   3.0378156681419E-03
  08/29/12 06:21:04.0,   5.7136555153288E-03,   0.0000000000000E+00,  -4.8455839952160E-03,   3.0359536544175E-03
  08/29/12 06:26:04.0,   5.7190181687474E-03,   0.0000000000000E+00,  -4.8586180483973E-03,   3.0330985570578E-03
  08/29/12 06:31:04.0,   5.7357018323321E-03,   0.0000000000000E+00,  -4.8676301651683E-03,   3.0350350578757E-03
  08/29/12 06:36:04.0,   5.7473207597394E-03,   0.0000000000000E+00,  -4.8840903123287E-03,   3.0359288274839E-03
  08/29/12 06:41:04.0,   5.7559108214551E-03,   0.0000000000000E+00,  -4.8924321798902E-03,   3.0304420751667E-03
  08/29/12 06:46:04.0,   5.7680759377576E-03,   0.0000000000000E+00,  -4.9057891592383E-03,   3.0274380162056E-03
  08/29/12 06:51:04.0,   5.7825499434808E-03,   0.0000000000000E+00,  -4.9172344396969E-03,   3.0286048820830E-03
  08/29/12 06:56:04.0,   5.7888311157758E-03,   0.0000000000000E+00,  -4.9265445512090E-03,   3.0246077457795E-03
  08/29/12 07:01:04.0,   5.7972474268785E-03,   0.0000000000000E+00,  -4.9438736352481E-03,   3.0276862855412E-03
  08/29/12 07:06:04.0,   5.8143036440015E-03,   0.0000000000000E+00,  -4.9548470666884E-03,   3.0274380162056E-03
  08/29/12 07:11:04.0,   5.8210914782984E-03,   0.0000000000000E+00,  -4.9759904045219E-03,   3.0267469241823E-03
  08/29/12 07:16:04.0,   5.8350590233867E-03,   0.0000000000000E+00,  -4.9793759134372E-03,   3.0208340518781E-03
  08/29/12 07:21:04.0,   5.8468518239495E-03,   0.0000000000000E+00,  -4.9934776401833E-03,   3.0203375560967E-03
  08/29/12 07:26:04.0,   5.8558142014049E-03,   0.0000000000000E+00,  -4.9991877749562E-03,   3.0236643223042E-03
  08/29/12 07:31:04.0,   5.8716537774001E-03,   0.0000000000000E+00,  -5.0164426823980E-03,   3.0194189656820E-03
  08/29/12 07:36:04.0,   5.8775127966058E-03,   0.0000000000000E+00,  -5.0256037958772E-03,   3.0189472049273E-03
  08/29/12 07:41:04.0,   5.8909440780745E-03,   0.0000000000000E+00,  -5.0421632752803E-03,   3.0221747062904E-03
  08/29/12 07:46:04.0,   5.9048719955860E-03,   0.0000000000000E+00,  -5.0491893261268E-03,   3.0113998674662E-03
  08/29/12 07:51:04.0,   5.9157460192709E-03,   0.0000000000000E+00,  -5.0642094452326E-03,   3.0194189166650E-03
  08/29/12 07:56:04.0,   5.9303441588339E-03,   0.0000000000000E+00,  -5.0765483489109E-03,   3.0132866640751E-03
  08/29/12 08:01:04.0,   5.9377907554766E-03,   0.0000000000000E+00,  -5.0899287024023E-03,   3.0148251803200E-03
  08/29/12 08:06:04.0,   5.9520429931581E-03,   0.0000000000000E+00,  -5.0982469441117E-03,   3.0113998171244E-03
  08/29/12 08:11:04.0,   5.9570829800673E-03,   0.0000000000000E+00,  -5.1138134134051E-03,   3.0074772045114E-03
  08/29/12 08:16:04.0,   5.9727983977142E-03,   0.0000000000000E+00,  -5.1274928767738E-03,   3.0066826997476E-03
  08/29/12 08:21:04.0,   5.9864779468626E-03,   0.0000000000000E+00,  -5.1386153668557E-03,   3.0083957581634E-03
  08/29/12 08:26:04.0,   5.9973272444630E-03,   0.0000000000000E+00,  -5.1501351408660E-03,   3.0019655823708E-03
  08/29/12 08:31:04.0,   6.0066869359856E-03,   0.0000000000000E+00,  -5.1597432282410E-03,   3.0047213719962E-03
  08/29/12 08:36:04.0,   6.0143087537506E-03,   0.0000000000000E+00,  -5.1727773672020E-03,   3.0047958527969E-03
  08/29/12 08:41:04.0,   6.0305702867673E-03,   0.0000000000000E+00,  -5.1854638456318E-03,   3.0010469858290E-03
  08/29/12 08:46:04.0,   6.0388376004994E-03,   0.0000000000000E+00,  -5.1963627967681E-03,   3.0000787354200E-03
  08/29/12 08:51:04.0,   6.0526166405333E-03,   0.0000000000000E+00,  -5.2130215580722E-03,   2.9973725996617E-03
  08/29/12 08:56:04.0,   6.0624233447015E-03,   0.0000000000000E+00,  -5.2218350606996E-03,   2.9963050415186E-03
  08/29/12 09:01:04.0,   6.0755816827479E-03,   0.0000000000000E+00,  -5.2359863306935E-03,   2.9982911962035E-03
  08/29/12 09:06:04.0,   6.0831786737450E-03,   0.0000000000000E+00,  -5.2482509054244E-03,   2.9972484649939E-03
  08/29/12 09:11:04.0,   6.1022208047737E-03,   0.0000000000000E+00,  -5.2589513851624E-03,   2.9982911962035E-03
  08/29/12 09:16:04.0,   6.1124247070905E-03,   0.0000000000000E+00,  -5.2680630060668E-03,   2.9934748214342E-03
  08/29/12 09:21:04.0,   6.1215112034820E-03,   0.0000000000000E+00,  -5.2828348952493E-03,   2.9955354065781E-03
  08/29/12 09:26:04.0,   6.1294061156946E-03,   0.0000000000000E+00,  -5.2954220666072E-03,   2.9878142302403E-03
  08/29/12 09:31:04.0,   6.1417202048592E-03,   0.0000000000000E+00,  -5.3067182460310E-03,   2.9881866342437E-03
  08/29/12 09:36:04.0,   6.1567653901875E-03,   0.0000000000000E+00,  -5.3227811649039E-03,   2.9887576537156E-03
  08/29/12 09:41:04.0,   6.1656039232682E-03,   0.0000000000000E+00,  -5.3324388634217E-03,   2.9863494901771E-03
  08/29/12 09:46:04.0,   6.1756339855492E-03,   0.0000000000000E+00,  -5.3444798104465E-03,   2.9802668424374E-03
  08/29/12 09:51:04.0,   6.1894873598296E-03,   0.0000000000000E+00,  -5.3563223367459E-03,   2.9881866342437E-03
  08/29/12 09:56:04.0,   6.1992194528717E-03,   0.0000000000000E+00,  -5.3671221248806E-03,   2.9802668424374E-03
  08/29/12 10:01:04.0,   6.2096963489526E-03,   0.0000000000000E+00,  -5.3811245352814E-03,   2.9835936515347E-03
  08/29/12 10:06:04.0,   6.2246917168031E-03,   0.0000000000000E+00,  -5.3944813364462E-03,   2.9755497250605E-03
  08/29/12 10:11:04.0,   6.2354168805637E-03,   0.0000000000000E+00,  -5.4040892956484E-03,   2.9771634757421E-03
  08/29/12 10:16:04.0,   6.2463903120039E-03,   0.0000000000000E+00,  -5.4142930972818E-03,   2.9774365720113E-03
  08/29/12 10:21:04.0,   6.2593002313454E-03,   0.0000000000000E+00,  -5.4279726464301E-03,   2.9771634757421E-03
  08/29/12 10:26:04.0,   6.2662020728395E-03,   0.0000000000000E+00,  -5.4416521955785E-03,   2.9793234189620E-03
  08/29/12 10:31:04.0,   6.2831835943813E-03,   0.0000000000000E+00,  -5.4509374803226E-03,   2.9744076861167E-03
  08/29/12 10:36:04.0,   6.2897875905037E-03,   0.0000000000000E+00,  -5.4661813192070E-03,   2.9746063015852E-03
  08/29/12 10:41:04.0,   6.2951254168231E-03,   0.0000000000000E+00,  -5.4757397278751E-03,   2.9734890895749E-03
  08/29/12 10:46:04.0,   6.3124299049377E-03,   0.0000000000000E+00,  -5.4907103547373E-03,   2.9717760311591E-03
  08/29/12 10:51:04.0,   6.3263578953123E-03,   0.0000000000000E+00,  -5.5023790214603E-03,   2.9707333489664E-03
  08/29/12 10:56:04.0,   6.3360154100165E-03,   0.0000000000000E+00,  -5.5124089499382E-03,   2.9670589200750E-03
  08/29/12 11:01:04.0,   6.3502411480601E-03,   0.0000000000000E+00,  -5.5262622864623E-03,   2.9652217329529E-03
  08/29/12 11:06:04.0,   6.3567705880347E-03,   0.0000000000000E+00,  -5.5359943795043E-03,   2.9642286685270E-03
  08/29/12 11:11:04.0,   6.3704501371831E-03,   0.0000000000000E+00,  -5.5510642276587E-03,   2.9670589137822E-03
  08/29/12 11:16:04.0,   6.3812994347835E-03,   0.0000000000000E+00,  -5.5652403121663E-03,   2.9632852450517E-03
  08/29/12 11:21:04.0,   6.3934149710756E-03,   0.0000000000000E+00,  -5.5712732167816E-03,   2.9643031425382E-03
  08/29/12 11:26:04.0,   6.4058285206556E-03,   0.0000000000000E+00,  -5.5859955279408E-03,   2.9576247419558E-03
  08/29/12 11:31:04.0,   6.4127056271230E-03,   0.0000000000000E+00,  -5.5942380996911E-03,   2.9551172383914E-03
  08/29/12 11:36:04.0,   6.4322444283076E-03,   0.0000000000000E+00,  -5.6124115362763E-03,   2.9557379075905E-03
  08/29/12 11:41:04.0,   6.4375077031161E-03,   0.0000000000000E+00,  -5.6227147456651E-03,   2.9532800575620E-03
  08/29/12 11:46:04.0,   6.4492259375952E-03,   0.0000000000000E+00,  -5.6350536493433E-03,   2.9557379075905E-03
  08/29/12 11:51:04.0,   6.4641468251418E-03,   0.0000000000000E+00,  -5.6502724581055E-03,   2.9496056959033E-03
  08/29/12 11:56:04.0,   6.4709245327961E-03,   0.0000000000000E+00,  -5.6586390789095E-03,   2.9500774044946E-03
  08/29/12 12:01:04.0,   6.4825186334354E-03,   0.0000000000000E+00,  -5.6723186280578E-03,   2.9496056959033E-03
  08/29/12 12:06:04.0,   6.5001705661416E-03,   0.0000000000000E+00,  -5.6850547600235E-03,   2.9481905701293E-03
  08/29/12 12:11:04.0,   6.5045649626930E-03,   0.0000000000000E+00,  -5.6980392699571E-03,   2.9541986479767E-03
  08/29/12 12:16:04.0,   6.5190391615033E-03,   0.0000000000000E+00,  -5.7039232924581E-03,   2.9491339873120E-03
  08/29/12 12:21:04.0,   6.5275300294161E-03,   0.0000000000000E+00,  -5.7182485286735E-03,   2.9459313342446E-03
  08/29/12 12:26:04.0,   6.5463983730690E-03,   0.0000000000000E+00,  -5.7303392504518E-03,   2.9481905701293E-03
  08/29/12 12:31:04.0,   6.5523319706125E-03,   0.0000000000000E+00,  -5.7467249173083E-03,   2.9422569725859E-03
  08/29/12 12:36:04.0,   6.5624364651740E-03,   0.0000000000000E+00,  -5.7576983487485E-03,   2.9415866498508E-03
  08/29/12 12:41:04.0,   6.5716223693208E-03,   0.0000000000000E+00,  -5.7650967256019E-03,   2.9404197917565E-03
  08/29/12 12:46:04.0,   6.5907389806533E-03,   0.0000000000000E+00,  -5.7841140298626E-03,   2.9406432326682E-03
  08/29/12 12:51:04.0,   6.5982615036008E-03,   0.0000000000000E+00,  -5.7935730284570E-03,   2.9376640205124E-03
  08/29/12 12:56:04.0,   6.6077206283808E-03,   0.0000000000000E+00,  -5.8020390570164E-03,   2.9359261467549E-03
  08/29/12 13:01:04.0,   6.6239823783307E-03,   0.0000000000000E+00,  -5.8165380829259E-03,   2.9385826109271E-03
  08/29/12 13:06:04.0,   6.6341366115454E-03,   0.0000000000000E+00,  -5.8275116607547E-03,   2.9340393123897E-03
  08/29/12 13:11:04.0,   6.6460286585712E-03,   0.0000000000000E+00,  -5.8385844244377E-03,   2.9349082492684E-03
  08/29/12 13:16:04.0,   6.6511181460039E-03,   0.0000000000000E+00,  -5.8510971154917E-03,   2.9321524780244E-03
  08/29/12 13:21:04.0,   6.6671562381089E-03,   0.0000000000000E+00,  -5.8615491848047E-03,   2.9303152849408E-03
  08/29/12 13:26:04.0,   6.6775338271180E-03,   0.0000000000000E+00,  -5.8765693794231E-03,   2.9283787841229E-03
  08/29/12 13:31:04.0,   6.6864466368172E-03,   0.0000000000000E+00,  -5.8863511260011E-03,   2.9293966883990E-03
  08/29/12 13:36:04.0,   6.7001758395015E-03,   0.0000000000000E+00,  -5.8992113918066E-03,   2.9255485136968E-03
  08/29/12 13:41:04.0,   6.7103299875989E-03,   0.0000000000000E+00,  -5.9111530671975E-03,   2.9238851091481E-03
  08/29/12 13:46:04.0,   6.7228178518849E-03,   0.0000000000000E+00,  -5.9237402385554E-03,   2.9227182432707E-03
  08/29/12 13:51:04.0,   6.7351319533038E-03,   0.0000000000000E+00,  -5.9359550574108E-03,   2.9220479160645E-03
